Class,Method,Line,Operator,Count,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
org.anhonesteffort.p25.primitive.ComplexNumber,add,45,NullReturnValsMutator,1,KILLED,10,64016626,16,26,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,copy,110,NullReturnValsMutator,1,KILLED,8,129005040,15,19,Lorg/anhonesteffort/p25/util/Copyable,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,envelope,91,ConditionalsBoundaryMutator,1,SURVIVED,1,18,6,6,F,2,0,2,5,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,envelope,91,MathMutator,1,SURVIVED,1,18,6,6,F,2,0,2,5,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,envelope,91,MathMutator,2,SURVIVED,1,18,6,6,F,2,0,2,5,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,envelope,91,NegateConditionalsMutator,1,SURVIVED,1,18,6,6,F,2,0,2,5,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,envelope,91,PrimitiveReturnsMutator,1,SURVIVED,1,18,6,6,F,2,0,2,5,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,getInPhase,37,PrimitiveReturnsMutator,1,SURVIVED,20,268548115,33,37,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,getQuadrature,41,PrimitiveReturnsMutator,1,SURVIVED,20,268548115,33,37,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,magnitude,84,PrimitiveReturnsMutator,1,SURVIVED,7,325002500,13,19,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,magnitudeSquared,80,MathMutator,1,SURVIVED,8,325002520,15,19,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,magnitudeSquared,80,MathMutator,2,SURVIVED,8,325002520,15,19,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,magnitudeSquared,80,MathMutator,3,SURVIVED,8,325002520,15,19,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,magnitudeSquared,80,PrimitiveReturnsMutator,1,SURVIVED,8,325002520,15,19,F,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,59,MathMutator,1,SURVIVED,15,100509645,31,39,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,59,MathMutator,2,SURVIVED,15,100509645,31,39,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,59,NullReturnValsMutator,1,KILLED,15,100509645,31,39,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,66,MathMutator,1,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,66,MathMutator,2,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,66,MathMutator,3,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,67,MathMutator,1,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,67,MathMutator,2,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,67,MathMutator,3,SURVIVED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,multiply,65,NullReturnValsMutator,1,KILLED,9,64502562,19,31,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,normalize,97,MathMutator,1,SURVIVED,7,64502500,13,19,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,2,4,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,normalize,97,NegateConditionalsMutator,1,SURVIVED,7,64502500,13,19,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,2,4,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,normalize,97,NullReturnValsMutator,1,KILLED,7,64502500,13,19,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,2,4,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,sloppyNormalize,101,MathMutator,1,SURVIVED,1,20,2,4,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,sloppyNormalize,101,NullReturnValsMutator,1,KILLED,1,20,2,4,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,subtract,53,MathMutator,1,SURVIVED,10,64012572,16,26,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,subtract,54,MathMutator,1,SURVIVED,10,64012572,16,26,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.primitive.ComplexNumber,subtract,52,NullReturnValsMutator,1,KILLED,10,64012572,16,26,Lorg/anhonesteffort/p25/primitive/ComplexNumber,2,0,1,3,1,2,23,0.08
org.anhonesteffort.p25.sample.SamplesSourceController,SamplesSourceController,49,NegateConditionalsMutator,1,KILLED,2,2,13,13,V,2,0,4,7,3,4,10,0.2857142857142857
org.anhonesteffort.p25.sample.SamplesSourceController,SamplesSourceController,41,VoidMethodCallMutator,1,KILLED,2,2,13,13,V,2,0,4,7,3,4,10,0.2857142857142857
org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,166,NegateConditionalsMutator,1,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,162,VoidMethodCallMutator,1,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
org.anhonesteffort.p25.sample.SamplesSourceController,removeSink,165,VoidMethodCallMutator,1,SURVIVED,2,4,13,13,V,2,0,2,9,2,4,10,0.2857142857142857
org.anhonesteffort.p25.util.Util,greatestCommonFactor,25,PrimitiveReturnsMutator,1,KILLED,2,2000,2,2,I,1,0,1,3,1,1,22,0.0434782608695652
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,65,ConditionalsBoundaryMutator,1,SURVIVED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,67,ConditionalsBoundaryMutator,1,KILLED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,67,MathMutator,1,SURVIVED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,70,MathMutator,1,KILLED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,65,NegateConditionalsMutator,1,KILLED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,67,NegateConditionalsMutator,1,KILLED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicDecimate,71,NullReturnValsMutator,1,KILLED,1,1,2,7,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,79,ConditionalsBoundaryMutator,1,SURVIVED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,81,ConditionalsBoundaryMutator,1,KILLED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,81,MathMutator,1,SURVIVED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,84,MathMutator,1,KILLED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,79,NegateConditionalsMutator,1,KILLED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,81,NegateConditionalsMutator,1,KILLED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicInterpolate,85,NullReturnValsMutator,1,KILLED,1,1,2,5,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,3,10,1,8,9,0.4705882352941176
org.anhonesteffort.p25.filter.FilterFactory,getCicResampler,94,ConditionalsBoundaryMutator,1,SURVIVED,2,2,2,2,Lorg/anhonesteffort/p25/filter/rate/RateChangeFilter,1,0,5,13,1,8,9,0.4705882352941176
