Class,Method,Line,Operator,Count,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
team.indecision.Model.Class,getMethod,214,NegateConditionalsMutator,2,KILLED,9,45,45,181,Lteam/indecision/Model/Method,1,0,4,12,3,0,27,0.0
team.indecision.Model.Class,getMethods,168,NullReturnValsMutator,1,KILLED,2,6,27,181,Ljava/util/SortedSet,1,0,1,3,1,0,27,0.0
team.indecision.Model.Class,getName,64,EmptyObjectReturnValsMutator,1,KILLED,2,6,27,181,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Class,getRelationship,300,NegateConditionalsMutator,1,KILLED,15,58,56,186,Lteam/indecision/Model/Relationship,1,0,3,12,3,0,27,0.0
team.indecision.Model.Class,getRelationship,302,NegateConditionalsMutator,1,KILLED,8,32,41,181,Lteam/indecision/Model/Relationship,1,0,3,12,3,0,27,0.0
team.indecision.Model.Class,getRelationships,263,NullReturnValsMutator,1,KILLED,2,6,27,181,Ljava/util/SortedSet,1,0,1,3,1,0,27,0.0
team.indecision.Model.Class,getXLocation,368,PrimitiveReturnsMutator,1,SURVIVED,1,1,2,123,I,1,0,1,3,1,0,27,0.0
team.indecision.Model.Class,getYLocation,375,PrimitiveReturnsMutator,1,SURVIVED,1,1,2,123,I,1,0,1,3,1,0,27,0.0
team.indecision.Model.Method,compareTo,202,NegateConditionalsMutator,1,KILLED,10,17,49,181,I,1,0,3,10,2,0,27,0.0
team.indecision.Model.Method,compareTo,205,NegateConditionalsMutator,1,KILLED,10,13,49,181,I,1,0,3,10,2,0,27,0.0
team.indecision.Model.Method,compareTo,203,PrimitiveReturnsMutator,1,KILLED,2,4,28,181,I,1,0,3,10,2,0,27,0.0
team.indecision.Model.Method,compareTo,208,PrimitiveReturnsMutator,1,KILLED,1,1,3,123,I,1,0,3,10,2,0,27,0.0
team.indecision.Model.Method,equals,189,NegateConditionalsMutator,1,KILLED,2,3,33,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Method,equals,189,NegateConditionalsMutator,2,KILLED,2,3,33,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Method,equals,192,BooleanFalseReturnValsMutator,1,KILLED,2,3,33,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Method,equals,192,BooleanTrueReturnValsMutator,1,KILLED,2,3,33,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Method,getName,50,EmptyObjectReturnValsMutator,1,KILLED,11,73,57,181,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Method,getParameter,111,NegateConditionalsMutator,1,KILLED,1,2,8,58,Lteam/indecision/Model/Parameter,1,0,3,12,3,0,27,0.0
team.indecision.Model.Method,getParameter,113,NegateConditionalsMutator,1,KILLED,1,2,8,58,Lteam/indecision/Model/Parameter,1,0,3,12,3,0,27,0.0
team.indecision.Model.Method,getParameters,78,NullReturnValsMutator,1,KILLED,11,54,57,181,Ljava/util/SortedSet,1,0,1,3,1,0,27,0.0
team.indecision.Model.Method,getType,64,EmptyObjectReturnValsMutator,1,KILLED,1,1,2,123,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Method,toString,140,NegateConditionalsMutator,1,KILLED,1,2,8,58,Ljava/lang/String,1,0,2,9,2,0,27,0.0
team.indecision.Model.Method,toString,145,EmptyObjectReturnValsMutator,1,KILLED,1,1,8,58,Ljava/lang/String,1,0,2,9,2,0,27,0.0
team.indecision.Command.EditRelationshipTypeCommand,execute,45,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,7,21,4,21,3,0.875
team.indecision.Command.EditRelationshipTypeCommand,execute,47,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,7,21,4,21,3,0.875
team.indecision.Command.EditRelationshipTypeCommand,execute,49,NegateConditionalsMutator,1,KILLED,1,1,2,123,Ljava/lang/String,2,0,7,21,4,21,3,0.875
team.indecision.Command.EditRelationshipTypeCommand,execute,50,VoidMethodCallMutator,1,KILLED,1,1,2,123,Ljava/lang/String,2,0,7,21,4,21,3,0.875
team.indecision.Command.EditRelationshipTypeCommand,execute,65,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,7,21,4,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,44,NegateConditionalsMutator,1,KILLED,15,17,33,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,46,NegateConditionalsMutator,1,KILLED,11,13,25,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,47,NegateConditionalsMutator,1,KILLED,11,12,25,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,48,NegateConditionalsMutator,1,KILLED,10,11,23,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,48,NegateConditionalsMutator,2,KILLED,10,11,23,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,48,NegateConditionalsMutator,3,KILLED,10,11,23,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,48,NegateConditionalsMutator,4,KILLED,10,11,23,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Command.AddRelationshipCommand,execute,68,EmptyObjectReturnValsMutator,1,KILLED,15,17,33,128,Ljava/lang/String,2,0,8,24,5,21,3,0.875
team.indecision.Memento.History,popRedo,75,NullReturnValsMutator,1,KILLED,1,1,3,5,Lteam/indecision/Command/Command,1,0,1,3,1,3,2,0.6
team.indecision.Memento.History,popUndo,62,NullReturnValsMutator,1,KILLED,1,1,3,5,Lteam/indecision/Memento/History$Pair,1,0,1,3,1,3,2,0.6
team.indecision.Memento.History,redo,109,NullReturnValsMutator,1,KILLED,1,1,3,5,Lteam/indecision/Command/Command,1,0,1,4,1,3,2,0.6
team.indecision.Memento.History,undo,99,VoidMethodCallMutator,1,KILLED,1,1,3,5,V,1,0,1,7,1,3,2,0.6
team.indecision.Memento.History,undo,101,VoidMethodCallMutator,1,KILLED,1,1,3,5,V,1,0,1,7,1,3,2,0.6
team.indecision.Command.EditMethodParametersCommand,execute,51,NegateConditionalsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodParametersCommand,execute,53,NegateConditionalsMutator,1,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodParametersCommand,execute,53,NegateConditionalsMutator,2,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodParametersCommand,execute,60,NegateConditionalsMutator,1,KILLED,2,2,5,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodParametersCommand,execute,55,VoidMethodCallMutator,1,KILLED,1,1,3,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodParametersCommand,execute,71,EmptyObjectReturnValsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,45,NegateConditionalsMutator,1,KILLED,4,4,9,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,47,NegateConditionalsMutator,1,KILLED,3,3,7,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,47,NegateConditionalsMutator,2,KILLED,3,3,7,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,54,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,49,VoidMethodCallMutator,1,KILLED,1,1,3,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditRelationshipDestinationCommand,execute,65,EmptyObjectReturnValsMutator,1,KILLED,4,4,9,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Model.Relationship,compareTo,93,PrimitiveReturnsMutator,1,KILLED,11,19,50,186,I,1,0,1,4,1,0,27,0.0
team.indecision.Model.Relationship,equals,80,NegateConditionalsMutator,1,KILLED,2,3,32,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Relationship,equals,80,NegateConditionalsMutator,2,KILLED,2,3,32,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Relationship,equals,83,BooleanFalseReturnValsMutator,1,KILLED,2,3,32,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Relationship,equals,83,BooleanTrueReturnValsMutator,1,KILLED,2,3,32,58,Z,1,0,3,7,2,0,27,0.0
team.indecision.Model.Relationship,getDestination,43,EmptyObjectReturnValsMutator,1,KILLED,12,59,57,186,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Relationship,getType,57,EmptyObjectReturnValsMutator,1,KILLED,3,7,34,181,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Relationship,toString,71,EmptyObjectReturnValsMutator,1,KILLED,1,1,7,58,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Command.EditMethodNameCommand,execute,51,NegateConditionalsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodNameCommand,execute,53,NegateConditionalsMutator,1,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodNameCommand,execute,53,NegateConditionalsMutator,2,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodNameCommand,execute,60,NegateConditionalsMutator,1,KILLED,2,2,5,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodNameCommand,execute,55,VoidMethodCallMutator,1,KILLED,1,1,3,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditMethodNameCommand,execute,71,EmptyObjectReturnValsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,45,NegateConditionalsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,47,NegateConditionalsMutator,1,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,47,NegateConditionalsMutator,2,KILLED,3,3,8,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,54,NegateConditionalsMutator,1,KILLED,2,2,5,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,49,VoidMethodCallMutator,1,KILLED,1,1,3,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Command.EditFieldNameCommand,execute,65,EmptyObjectReturnValsMutator,1,KILLED,4,4,10,123,Ljava/lang/String,2,0,5,21,4,21,3,0.875
team.indecision.Model.Parameter,compareTo,87,PrimitiveReturnsMutator,1,SURVIVED,22,54,80,186,I,1,0,1,4,1,0,27,0.0
team.indecision.Model.Parameter,getName,37,EmptyObjectReturnValsMutator,1,KILLED,22,57,80,186,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Parameter,getType,51,EmptyObjectReturnValsMutator,1,KILLED,1,1,8,58,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Parameter,toString,65,EmptyObjectReturnValsMutator,1,KILLED,1,1,8,58,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Command.EditClassNameCommand,execute,40,NegateConditionalsMutator,1,KILLED,3,3,8,123,Ljava/lang/String,2,0,4,18,3,21,3,0.875
team.indecision.Command.EditClassNameCommand,execute,40,NegateConditionalsMutator,2,KILLED,3,3,8,123,Ljava/lang/String,2,0,4,18,3,21,3,0.875
team.indecision.Command.EditClassNameCommand,execute,51,NegateConditionalsMutator,1,KILLED,2,2,5,123,Ljava/lang/String,2,0,4,18,3,21,3,0.875
team.indecision.Command.EditClassNameCommand,execute,43,VoidMethodCallMutator,1,SURVIVED,1,1,3,123,Ljava/lang/String,2,0,4,18,3,21,3,0.875
team.indecision.Command.EditClassNameCommand,execute,60,EmptyObjectReturnValsMutator,1,KILLED,3,3,8,123,Ljava/lang/String,2,0,4,18,3,21,3,0.875
team.indecision.Model.Field,compareTo,87,PrimitiveReturnsMutator,1,KILLED,10,17,48,186,I,1,0,1,4,1,0,27,0.0
team.indecision.Model.Field,equals,74,NegateConditionalsMutator,1,KILLED,3,5,39,58,Z,1,0,2,7,2,0,27,0.0
team.indecision.Model.Field,equals,77,BooleanFalseReturnValsMutator,1,KILLED,3,5,39,58,Z,1,0,2,7,2,0,27,0.0
team.indecision.Model.Field,equals,77,BooleanTrueReturnValsMutator,1,KILLED,3,5,39,58,Z,1,0,2,7,2,0,27,0.0
team.indecision.Model.Field,getName,37,EmptyObjectReturnValsMutator,1,KILLED,12,67,62,186,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Field,getType,51,EmptyObjectReturnValsMutator,1,KILLED,3,5,16,181,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Model.Field,toString,65,EmptyObjectReturnValsMutator,1,KILLED,2,2,14,58,Ljava/lang/String,1,0,1,3,1,0,27,0.0
team.indecision.Command.EditMethodTypeCommand,execute,47,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditMethodTypeCommand,execute,49,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditMethodTypeCommand,execute,51,VoidMethodCallMutator,1,KILLED,1,1,2,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditMethodTypeCommand,execute,62,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.LoadJSONCommand,execute,51,NegateConditionalsMutator,1,KILLED,2,2,3,123,Ljava/lang/String,2,0,2,18,3,21,3,0.875
team.indecision.Command.LoadJSONCommand,execute,53,VoidMethodCallMutator,1,SURVIVED,1,1,2,123,Ljava/lang/String,2,0,2,18,3,21,3,0.875
team.indecision.Command.LoadJSONCommand,execute,64,EmptyObjectReturnValsMutator,1,KILLED,2,2,3,123,Ljava/lang/String,2,0,2,18,3,21,3,0.875
team.indecision.Command.SaveJSONCommand,execute,48,NegateConditionalsMutator,1,KILLED,2,2,3,123,Ljava/lang/String,2,0,2,17,3,21,3,0.875
team.indecision.Command.SaveJSONCommand,execute,51,VoidMethodCallMutator,1,KILLED,2,2,3,123,Ljava/lang/String,2,0,2,17,3,21,3,0.875
team.indecision.Command.SaveJSONCommand,execute,62,EmptyObjectReturnValsMutator,1,KILLED,2,2,3,123,Ljava/lang/String,2,0,2,17,3,21,3,0.875
team.indecision.Command.EditFieldTypeCommand,execute,45,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditFieldTypeCommand,execute,47,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditFieldTypeCommand,execute,49,VoidMethodCallMutator,1,SURVIVED,1,1,2,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.EditFieldTypeCommand,execute,60,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.DeleteRelationshipCommand,execute,40,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteRelationshipCommand,execute,42,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteRelationshipCommand,execute,54,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteMethodCommand,execute,52,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteMethodCommand,execute,54,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteMethodCommand,execute,66,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddFieldCommand,execute,43,NegateConditionalsMutator,1,KILLED,11,13,25,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddFieldCommand,execute,45,NegateConditionalsMutator,1,KILLED,8,10,19,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddFieldCommand,execute,57,EmptyObjectReturnValsMutator,1,KILLED,11,13,25,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddMethodCommand,execute,49,NegateConditionalsMutator,1,KILLED,15,18,35,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddMethodCommand,execute,51,NegateConditionalsMutator,1,KILLED,8,11,20,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddMethodCommand,execute,63,EmptyObjectReturnValsMutator,1,KILLED,15,18,35,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteClassCommand,execute,37,NegateConditionalsMutator,1,KILLED,3,3,7,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.DeleteClassCommand,execute,42,NegateConditionalsMutator,1,KILLED,1,1,3,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.DeleteClassCommand,execute,53,EmptyObjectReturnValsMutator,1,KILLED,3,3,7,123,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.DeleteFieldCommand,execute,40,NegateConditionalsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteFieldCommand,execute,42,NegateConditionalsMutator,1,KILLED,2,2,4,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.DeleteFieldCommand,execute,54,EmptyObjectReturnValsMutator,1,KILLED,3,3,6,123,Ljava/lang/String,2,0,3,16,3,21,3,0.875
team.indecision.Command.AddClassCommand,execute,36,NegateConditionalsMutator,1,KILLED,48,69,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.AddClassCommand,execute,39,NegateConditionalsMutator,1,KILLED,48,68,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Command.AddClassCommand,execute,52,EmptyObjectReturnValsMutator,1,KILLED,48,69,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
team.indecision.Model.Classes,getBackup,54,NullReturnValsMutator,1,KILLED,3,6,9,63,Ljava/util/SortedMap,1,0,1,3,1,0,27,0.0
team.indecision.Model.Classes,getClasses,61,NullReturnValsMutator,1,KILLED,60,379,132,186,Ljava/util/SortedMap,1,0,1,3,1,0,27,0.0
team.indecision.Memento.Memento,restore,29,VoidMethodCallMutator,1,KILLED,2,2,5,5,V,1,0,1,3,1,3,2,0.6
